,latitud,longitud,zone,property_type,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_price,property_title
14057,-34.6105042,-58.4716823,Villa General Mitre,Departamento,1.0,1.0,38.0,32.0,75000.0,VENTA MONOAMBIENTE CFTE - Villa Gral.Mitre
14058,-34.5956814371,-58.383230567,Centro / Microcentro,Departamento,1.0,0.0,30.0,30.0,75000.0,MONOAMBIENTE EN MICROCENTRO
14059,-34.6278111,-58.3600718,Boca,Departamento,2.0,1.0,46.0,40.0,95000.0,VENTA DEPTO 2 AMB LA BOCA PUERTO PAMPA C/ BALCON 
14060,-34.6298453,-58.3684055,Boca,Departamento,2.0,1.0,40.0,37.0,75000.0,Venta Departamento Boca 2 ambientes 100m Parque Lezama
14061,-34.6334151,-58.3602593,Boca,Departamento,4.0,3.0,72.0,69.0,120000.0,"OPORTUNIDAD - 4 ambientes, con cochera, balcón, al contrafrente en La Boca"
14062,-34.5997535,-58.3941946,Once,Departamento,2.0,1.0,32.0,32.0,89900.0,Córdoba y Callao! 2 amb 100% reciclado nuevo piso alto!
14063,-34.6297014,-58.423347,Boedo,Casa,5.0,3.0,207.5516455791009,200.0,310000.0,Casa - Boedo
14064,-34.6364637,-58.4147906,Boedo,Departamento,3.0,2.0,67.0,67.0,154000.0,Departamento - Boedo
14065,-34.6208588,-58.4164655,Boedo,Departamento,2.0,1.0,45.0,45.0,105000.0,Dos ambientes en excelente zona de Boedo!
14066,-34.6378228,-58.4146849,Boedo,PH,3.0,2.0,156.0,141.0,300000.0,"VENTA - PH HECHO A NUEVO, GRAN PATIO - BOEDO"
14067,-34.630972,-58.4247625,Boedo,Departamento,4.0,2.0,80.0,72.0,105000.0,DEPARTAMENTO 4 AMBIENTES EN BOEDO CON BALCÓN 
14068,-34.6418383,-58.4655095,Flores,PH,4.0,3.0,199.0,140.0,249900.0,PH - Flores
14069,-34.6265273,-58.4643887,Flores,Departamento,1.0,1.0,40.0,28.0,50000.0,Monomabiente con patio reciclado 
14070,-34.6297114,-58.4576537,Flores,Departamento,3.0,2.0,58.0,55.0,114900.0,Venta 3 amb con balcón en Flores
14071,-34.618986,-58.461856,Flores,Departamento,3.0,2.0,76.0,65.0,144400.0,Departamento 3 Ambientes Estrenar - Flores
14072,-34.6400662,-58.4560994,Flores,PH,3.0,2.0,96.0,79.0,109000.0,PH TIPO CASA 3 AMBIENTES CON PATIO EN FLORES
14073,-34.6327892,-58.4689543,Flores,Departamento,3.0,2.0,77.0,75.0,150000.0,Departamento 3 Ambientes balcon al frente - Flores
14074,-34.6309108,-58.4608478,Flores,Departamento,3.0,2.0,45.0,45.0,65000.0,VENTA DEPARTAMENTO 3 AMBIENTES A REFACCIONAR EN FLORES. IDEAL INVERSOR
14075,-34.6399930869,-58.4733927577,Flores,Casa,7.0,6.0,241.0,241.0,208000.0,"Gran casa (Lote propio), con terraza y un departamento independiente en venta Flores / Parque Avellaneda"
14076,-34.5441723,-58.4787543,Nuñez,Departamento,3.0,2.0,69.0,57.0,275000.0,Departamento - Nuñez
14077,-34.5475870037695,-58.46564357588187,Nuñez,Departamento,1.0,1.0,39.0,39.0,129000.0,Departamento - Nuñez
14078,-34.5475870037695,-58.46564357588187,Nuñez,PH,3.0,2.0,53.0,53.0,135000.0,Venta PH 3 ambientes gran terraza Nuñez
14079,-34.54655,-58.458896,Nuñez,Departamento,3.0,2.0,56.0,53.0,129000.0," 3 amb reciclado a mts de Libertador, NUÑEZ"
14080,-34.558517,-58.4465195,Nuñez,Departamento,1.0,1.0,85.0,74.0,243000.0,Oficina: Gran monoambiente a estrenar de 85 m2
14081,-34.5435686,-58.4619563,Nuñez,Departamento,2.0,1.0,42.0,38.0,136900.0,VENTA DEPARTAMENTO 2 AMBIENTES AMENITIES NUÑEZ
14082,-34.5435686,-58.4619563,Nuñez,Departamento,2.0,1.0,42.0,38.0,137000.0,VENTA DEPARTAMENTO 2 AMBIENTES AMENITIES NUÑEZ
14083,-34.5475749,-58.465207,Nuñez,Departamento,1.0,1.0,28.0,25.0,69000.0,Departamento Monoambiente  con balcon en Núñez
14084,-34.5475870037695,-58.46564357588187,Nuñez,Departamento,1.0,1.0,32.0,31.0,115000.0,HERMOSO MONOAMBIENTE DIVIDO C/BALCON Y AMENITIES
14085,-34.569473,-58.4516716,Nuñez,Departamento,1.0,1.0,31.0,28.0,85000.0,Monoambiente Nuñez piso alto luminoso reciclado
14086,-34.5531928,-58.473706,Nuñez,Departamento,3.0,2.0,60.0,60.0,145000.0,VENTA DEPARTAMENTO DUPLEX - 3 AMBIENTES - NUÑEZ
14087,-34.54457,-58.4620939,Nuñez,Departamento,1.0,1.0,32.0,28.0,93000.0,Amplio Mono ambiente en la mejor parte de Nuñez!
14088,-34.54457,-58.4620939,Nuñez,Departamento,1.0,1.0,47.0,40.0,134000.0,Amplio Mono ambiente en la mejor parte de Nuñez!
14089,-34.5514839,-58.4678818,Nuñez,Departamento,2.0,1.0,48.0,45.0,162000.0,"Juana Azurduy 2500, Nuñez , venta de 2 ambientes"
14090,-34.5506543,-58.4589425,Nuñez,Departamento,1.0,1.0,43.0,37.0,107000.0,Studio Divisible Apto Profesional - Super Luminoso !!!!
14091,-34.558517,-58.4465195,Nuñez,Departamento,1.0,1.0,72.0,60.0,207000.0,Venta a estrenar: Hermoso monoambiente · Oficina o vivienda!
14092,-34.558517,-58.4465195,Nuñez,Departamento,1.0,1.0,160.0,135.0,450000.0,Entrega inmediata! Hermosa oficina de 160m2 sobre Av. Libertador!
14093,-34.5498112,-58.4522232,Nuñez,Casa,6.0,3.0,330.0,280.0,640000.0,"EN VENTA B. RIVER  CASA RACIONALISTA 3 DORM  (2 EN SUITE ) COCH. ,QUINCHO,TERRAZA, PARRILLA  !!!"
14094,-34.597973,-58.375449,Retiro,Departamento,2.0,1.0,39.0,38.0,95000.0,VENTA 2 AMBIENTES AMOBLADO
14095,-34.5918500693,-58.384186584,Retiro,Departamento,2.0,1.0,35.0,35.0,125000.0,2 Ambientes con cocina independiente
14096,-34.5948865754,-58.3739930391,Retiro,Departamento,2.0,1.0,63.0,63.0,112500.0,"VENTA - DEPARTAMENTO EPOCA 2 AMB 62,5m2 - RETIRO"
14097,-34.6118752,-58.3875851,Retiro,Departamento,2.0,1.0,67.0,67.0,95000.0,Venta Impecable 2 amb y medio Estilo Diseño Luz
14098,-34.597969,-58.3797629,Retiro,Departamento,2.0,1.0,47.0,41.0,95000.0,2 ambientes con balcon reciclado APTO PROFESIONAL
14099,-34.5926827,-58.3761247,Retiro,Departamento,4.0,3.0,96.0,88.0,300000.0,Departamento - Venta -  4 Ambientes -  Retiro -  Capital Federal
14100,-34.5943708,-58.3827724,Retiro,Departamento,4.0,3.0,124.0,124.0,285000.0,Divino 4 Ambientes con 2 Baños y Dependencia - Lavadero y Baulera
14101,-34.619862,-58.418653,Almagro,PH,10.0,7.0,380.0,260.0,330000.0,PH - Almagro Norte
14102,-34.6022953,-58.4238854,Almagro,Departamento,2.0,1.0,57.0,53.0,129000.0,Departamento - Almagro
14103,-34.6022953,-58.4238854,Almagro,Departamento,1.0,1.0,28.0,28.0,62000.0,Departamento - Almagro
14104,-34.6022953,-58.4238854,Almagro,Departamento,1.0,1.0,38.0,34.0,87000.0,Departamento - Almagro
14105,-34.6022953,-58.4238854,Almagro,Departamento,2.0,1.0,75.0,71.0,169000.0,Departamento - Almagro
14106,-34.6089015986,-58.4219377376,Almagro,Departamento,2.0,1.0,43.005017383254895,40.0,78000.0,Departamento - Almagro
14107,-34.6022953,-58.4238854,Almagro,Departamento,1.0,1.0,42.0,38.0,96000.0,Departamento - Almagro
14108,-34.5991037,-58.4291809,Almagro,Departamento,2.0,1.0,42.0,41.0,75000.0,Departamento - Almagro
14109,-34.6022953,-58.4238854,Almagro,Departamento,1.0,1.0,52.0,38.0,107000.0,Departamento - Almagro
14110,-34.6022953,-58.4238854,Almagro,Departamento,1.0,1.0,44.0,30.0,85000.0,Departamento - Almagro
14111,-34.609309,-58.414905,Almagro,Departamento,2.0,1.0,109.0,59.0,139000.0,DEPARTAMENTO EN VENTA 2 AMBIENTES ALMAGRO
14112,-34.6135688,-58.4187917,Almagro,Departamento,1.0,1.0,37.0,35.0,92500.0,VENTA DEPARTAMENTO 1 AMBIENTE CON AMENITIES
14113,-34.6086085,-58.4231131,Almagro,Departamento,3.0,2.0,60.0,60.0,115000.0,3AMB C/ BALCON A LA CALLE | BAULERA | LUMINOSO
14114,-34.6087691337,-58.4197722152,Almagro,Departamento,5.0,4.0,188.0,170.0,410000.0,Departamento de 5 ambientes en Venta en Almagro
14115,-34.6107132,-58.4169902,Almagro,Departamento,4.0,3.0,79.0,72.0,139000.0,Venta departamento Almagro 4 amb balcón y baulera
14116,-34.614488,-58.4177176,Almagro,Departamento,1.0,1.0,26.0,26.0,45000.0,Depto en PB de 1Amb de 26mt2 Excelente ubicación! 
14117,-34.602656,-58.430164,Almagro,Departamento,3.0,2.0,77.0,77.0,160000.0,Excelente depto de 3 amb con balcón terraza propia
14118,-34.6091936,-58.4230397,Almagro,Departamento,3.0,2.0,54.0,54.0,95000.0,Bajas Expensas- Cercano:Est. Medrano /Est.Castro Barros
14119,-34.5611864,-58.469094,Coghlan,Departamento,5.0,3.0,128.0,114.0,300000.0,Departamento - Coghlan
14120,-34.5603444,-58.4720967,Coghlan,Departamento,2.0,1.0,42.0,39.0,89900.0,Departamento - Coghlan
14121,-34.5674374,-58.4728136,Coghlan,Departamento,2.0,1.0,43.0,38.0,115000.0,Departamento - Belgrano R
14122,-34.5655420264,-58.4766304493,Coghlan,Departamento,3.0,2.0,56.0,53.0,160000.0,VENTA DEPARTAMENTO 3 AMBIENTES COGHLAN 
14123,-34.5654119067,-58.4731072369,Coghlan,Departamento,2.0,1.0,48.0,48.0,129900.0,Dos ambientes en Coghlan en edificio en torre con jardin y pileta
14124,-34.5674374,-58.4728136,Coghlan,Departamento,2.0,1.0,38.0,38.0,110000.0,Departamento en Venta 2 ambientes . Piso alto. Vista Abierta. Todo Luz. Belgrano R.
14125,-34.6431566,-58.5235576,Liniers,Casa,4.0,3.0,122.0,112.0,159900.0,VENTA CASA 4 AMBIENTES CON PATIO Y TERRAZA LINIERS
14126,-34.6412786,-58.5204423,Liniers,Departamento,1.0,1.0,34.0,30.0,59500.0,VENTA Monoambiente al contrafrente con Balcon. // COCHERAS OPCIONALES
14127,-34.6412786,-58.5204423,Liniers,Departamento,1.0,1.0,43.0,30.0,69500.0,VENTA Monoambiente al contrafrente con patio. ENTREGA Y POSESIÓN INMEDIATA // OPCIONAL COCHERAS
14128,-34.6412786,-58.5204423,Liniers,Departamento,1.0,1.0,34.0,30.0,59500.0,VENTA Monoambiente al contrafrente c/ Balcon. ENTREGA Y POSESION INMEDIATA // COCHERAS OPCIONALES
14129,-34.6412786,-58.5204423,Liniers,Departamento,1.0,1.0,34.0,30.0,79500.0,VENTA Monoambiente al CF c/ Balcon.// VISTA TOTALMENTE ABIERTA // POSESION INMEDIATA // OPCIÓN COCH.
14130,-34.5758249,-58.4343238,Palermo,Departamento,3.0,2.0,84.0,60.0,140000.0,Excelente Dúplex
14131,-34.5757084985,-58.4332693939,Palermo,Departamento,4.0,3.0,73.0,70.0,190000.0,4 ambientes en Palermo
14132,-34.5905033,-58.4088623,Palermo,Departamento,4.0,3.0,66.46150021188687,67.0,212000.0,Departamento - Palermo
14133,-34.5955269,-58.403024,Palermo,Departamento,1.0,1.0,21.944834975623024,20.0,70000.0,Departamento - Palermo
14134,-34.5861498,-58.4110817,Palermo,Departamento,2.0,1.0,95.0,80.0,480000.0,Departamento - Palermo
14135,-34.5835417,-58.4230304,Palermo,Departamento,3.0,2.0,74.0,70.0,190000.0,Departamento - Palermo
14136,-34.5961662887,-58.4153832806,Palermo Hollywood,Departamento,2.0,1.0,40.0,36.0,97000.0,Divino departamento!!!
14137,-34.5890504,-58.4223078,Palermo,Departamento,4.0,2.0,73.0,73.0,235000.0,3 ambientes en Palermo!
14138,-34.5831854,-58.4212499,Palermo,Departamento,4.0,3.0,153.0,115.0,544000.0,Departamento - Botanico
14139,-34.5805257,-58.4069392,Palermo,Departamento,4.0,2.0,186.5310972927957,99.0,595000.0,Departamento - Las Cañitas
14140,-34.5760172,-58.4219191,Palermo,Departamento,3.0,2.0,130.0,130.0,850000.0,Departamento - Palermo Nuevo
14141,-34.5839534,-58.4378331,Palermo,Departamento,5.0,3.0,88.0,80.0,184900.0,Venta Dpto 5 amb Palermo Hollywood
14142,-34.5912061,-58.4133737,Palermo,Departamento,3.0,2.0,34.48474067597904,60.0,110000.0,Departamento 3 amb 60 m2 - Botanico
14143,-34.5836853,-58.4246242,Palermo,Departamento,3.0,2.0,91.0,82.0,280280.0,"3 ambientes a estrenar, zona Botánico"
14144,-34.5908184,-58.4189967,Palermo,Departamento,3.0,2.0,83.0,66.0,280000.0,Tres ambientes con cochera en Palermo!
14145,-34.5893419,-58.4139251,Palermo,Departamento,2.0,1.0,38.0,28.0,95000.0,2 Ambientes con Balcón Terraza Palermo
14146,-34.5955697,-58.4231344,Palermo Soho,PH,4.0,3.0,312.0,172.0,690000.0,PH - Palermo Soho totalmente reciclado.
14147,-34.586280980170066,-58.426466995399984,Palermo Soho,Departamento,1.0,0.0,39.0,36.0,95000.0,Monoambiente A ESTRENAR ! - Palermo Soho
14148,-34.5831382,-58.411462,Palermo,Departamento,3.0,2.0,82.0,76.0,200000.0,VENTA 3 AMBIENTES + DEPENDENCIA IMPERDIBLE
14149,-34.6021854,-58.4223696,Palermo,Departamento,2.0,1.0,40.0,40.0,80000.0,Departamento 2 ambientes - Apto profesional
14150,-34.5825491,-58.41735,Palermo Soho,PH,2.0,1.0,43.0,43.0,89000.0,"PH 2 ambientes! Impecable, 2do por escalera"
14151,-34.5871834468,-58.4407936209,Palermo Hollywood,Departamento,1.0,0.0,46.0,46.0,107000.0,Chacarita Monoambiente divisible con cochera
14152,-34.5661871,-58.4354937,Palermo,Departamento,2.0,1.0,70.0,58.0,235000.0,Loft de  2 ambientes en venta en Las Cañitas
14153,-34.5802211617,-58.4373094867,Palermo,Departamento,1.0,1.0,38.0,38.0,90000.0,Monoambiente a estrenar en Palermo Hollywood!
14154,-34.5772975,-58.4230605,Palermo,Departamento,2.0,1.0,48.0,43.0,214500.0,Venta departamento de 2 ambientes con cochera
14155,-34.5756962,-58.421168,Palermo,Departamento,2.0,1.0,68.0,56.0,205000.0,Venta departamento de 2 ambientes con cochera
14156,-34.58208018689189,-58.42484427960528,Palermo,Departamento,3.0,2.0,60.0,60.0,165000.0,Departamento semipiso  3 ambientes con baulera
14157,-34.576275,-58.438921,Palermo,Departamento,2.0,1.0,42.0,40.0,127100.0,Departamento de 2 ambientes en Venta en Palermo
14158,-34.576275,-58.438921,Palermo,Departamento,2.0,1.0,52.0,50.0,154500.0,Departamento de 2 ambientes en Venta en Palermo
14159,-34.5676715987,-58.4437313501,Palermo,Departamento,3.0,2.0,57.0,54.0,146000.0,Super Luminoso 3 amb - 57 m2 en Excelente zona!
14160,-34.5839796,-58.4190994,Palermo,Departamento,3.0,2.0,118.0,109.0,265000.0,VENTA 3 AMBIENTES Palermo Chico C/ dependencias
14161,-34.5888431,-58.418344,Palermo,Departamento,4.0,3.0,91.0,81.0,290000.0,4 Amb. Balcón Terraza con Parrilla Cochera fija
14162,-34.5691215,-58.4426435,Palermo,Departamento,5.0,3.0,185.0,169.0,550000.0,Departamento en Venta en Palermo 5 amb 2 cocheras
14163,-34.578523,-58.4249553,Palermo Chico,Departamento,4.0,3.0,145.0,140.0,610000.0,OPORTUNIDAD QUARTIER DE MARIA!!! 4 AMB CON COCHERA
14164,-34.5927614,-58.4161349,Palermo,Departamento,2.0,1.0,30.0,30.0,69900.0,Oportunidad. Depar 2 Amb en Palermo. Financiación!
14165,-34.570569,-58.4352278,Palermo,Departamento,3.0,2.0,64.0,55.0,215000.0,SEMIPISO 3 AMBIENTES  LAS CAÑITAS EXCELENTE VISTA 
14166,-34.5878879126,-58.4122194327,Palermo,Departamento,5.0,4.0,150.0,141.0,339000.0,U$S 339.000 - 5 amb - Palermo - Santa Fe 3300 (MiF)
14167,-34.5879232429,-58.4123052634,Palermo,Departamento,4.0,4.0,150.0,141.0,339000.0,U$S 339.000 - 5 amb - Palermo - Santa Fe 3300 (MiF)
14168,-34.5961819,-58.4232242,Palermo,Departamento,1.0,1.0,27.0,27.0,105000.0,Departamento de un ambiente con amenities en Palermo
14169,-34.5895026,-58.419081,Palermo Viejo,Departamento,1.0,1.0,36.0,33.0,95000.0,Excelente monoambiente en la hermosa zona de Palermo
14170,-34.5865111356,-58.4181145722,Palermo,Departamento,1.0,1.0,38.0,38.0,99000.0,VENTA - MONOAMBIENTE EN EDIFICIO CON AMENITIES - PALERMO
14171,-34.5801215,-58.4313808,Palermo Hollywood,Departamento,3.0,2.0,74.0,71.0,240000.0,VENTA DEPARTAMENTO 3 AMBIENTES PALERMO COCHERA AMENITIES
14172,-34.5865111356,-58.4181145722,Palermo,Departamento,1.0,1.0,38.0,38.0,99000.0,VENTA - MONOAMBIENTE EN EDIFICIO CON AMENITIES - BOTANICO
14173,-34.5772506,-58.4360596,Palermo,Departamento,2.0,1.0,37.0,32.0,140000.0,Departamento - Venta - 2 ambientes - Palermo - Capital Federal
14174,-34.57935258587466,-58.407595796920546,Palermo Chico,Departamento,4.0,3.0,100.0,100.0,320000.0,VENTA Palermo Chico semipiso 3 dormit y dependencia  SIN cochera
14175,-34.58208018689189,-58.42484427960528,Palermo,Departamento,3.0,2.0,78.37441062722509,89.0,250000.0,"ESPECTACULAR DEPARTAMENTO SEMIPISO, A LA CALLE, UBICADO EN PALERMO."
14176,-34.5780508,-58.4024993,Palermo Chico,Casa,9.0,4.0,350.0,350.0,2800000.0,VENTA OPORTUNIDAD!!! Retasada  CASA EN 3 PLANTAS bcon jardín y pileta
14177,-34.5804614,-58.425498,Palermo,Departamento,1.0,1.0,46.0,41.0,115000.0,Monoambiente Apto Profesional con Balcón ctafte Vista Abierta - Palermo
14178,-34.5735776,-58.4226416,Palermo,Departamento,1.0,1.0,35.0,34.0,99500.0,Venta Departamento monoambiente divisible balcón bajas expensas Palermo
14179,-34.5805808,-58.41442,Palermo,Departamento,3.0,2.0,112.0,92.0,420000.0,Triplex Unico - Botanico - Pileta y Cochera - Gutierrez y Rep. de La India
14180,-34.5854771,-58.414718,Palermo,Departamento,1.0,1.0,49.0,28.0,128000.0,Departamentos 1 amb  amplio balcón- Nuevo Desarrollo  Araoz 2535 - Palermo
14181,-34.581199697669696,-58.43542754276926,Palermo Hollywood,Departamento,1.0,0.0,26.0,21.0,64900.0,Monoambiente en Venta en palermo Hollywood. PB con muy lindo patio luminoso
14182,-34.5910174,-58.4163398,Palermo,Departamento,2.0,1.0,36.0,36.0,87000.0,Muy lindo departamento de 2 ambientes en venta a 5 cuadras del Alto Palermo
14183,-34.5756278745,-58.4222859914,Palermo Chico,Departamento,5.0,4.0,260.0,240.0,1650000.0,Torre Quantum - Excelente semipiso al frente con 2 Cocheras fijas y Baulera
14184,-34.5895422593,-58.4125091767,Palermo,Departamento,4.0,3.0,99.0,90.0,230000.0,"Departamento, Venta, 4 Ambientes, Dependencia, Amplio Balcón, Frente, Palermo"
14185,-34.5756278745,-58.4222859914,Palermo Chico,Departamento,8.0,5.0,360.0,340.0,1800000.0,"Torre Quantum - Excelente s/piso al frente, todo luz! 4 Cocheras Fijas y Baulera"
14186,-34.5671719,-58.4306338,Palermo,Departamento,5.0,4.0,390.0,390.0,2900000.0,VENTA Torre MARIO R. ALVAREZ piso de máxima categoría 4 suites 3 cocheras 390m2
14187,-34.5784914,-58.4081679,Palermo Chico,Departamento,8.0,4.0,366.0,366.0,1600000.0,"Venta Departamento Palermo Chico PISO vista Plaza Alemania 366m2, 4/5 dormit 2 coch"
14188,-34.5821083672,-58.4222702312,Palermo,Departamento,3.0,1.0,113.0,104.0,370000.0,Distinguido Duplex 3 ambientes al frente c/balcon - Apto Prof. (A Estrenar) - Palermo
14189,-34.5754604,-58.4196081,Palermo,Departamento,4.0,2.0,192.0,192.0,780000.0,VENTA regio piso reciclado a full y domotizado con patio jardín parrilla 2 dormit y coch fija
14190,-34.5774841,-58.4057507,Palermo Chico,Departamento,5.0,3.0,535.0,220.0,2800000.0,VENTA con RENTA hasta Feb 2020  TORRES DE GELLY Edif. Salguero - Impresionante piso altísimo con vista panorámica al Río y Ciudad
14191,-34.6449688,-58.4276037,Pompeya,Departamento,2.0,1.0,66.0,43.0,90000.0,Departamento - Pompeya
14192,-34.6533956,-58.418808,Pompeya,PH,2.0,1.0,49.0,49.0,58000.0,PH 2 Ambientes Reciclado y Luminoso - Oportunidad !!
14193,-34.647028,-58.3707691,Barracas,PH,4.0,3.0,85.0,74.0,156000.0,PH - Barracas
14194,-34.6433547745,-58.3780788504,Barracas,PH,5.0,4.0,51.74517303390735,62.0,83000.0,PH - Barracas
14195,-34.6434841,-58.3883983,Barracas,Departamento,3.0,2.0,55.0,51.0,65000.0,Departamento - Barracas
14196,-34.6282545,-58.3719977,Barracas,Departamento,4.0,3.0,97.0,82.0,150000.0,Departamento - Barracas
14197,-34.6405416,-58.3728403,Barracas,Departamento,3.0,2.0,77.0,60.0,170000.0,Departamento - Barracas
14198,-34.6428073755,-58.374752721,Barracas,Departamento,4.0,3.0,82.0,78.0,150000.0,Departamento - 4 Ambientes con Balcon - Barracas
14199,-34.6305078,-58.3739408,Barracas,PH,3.0,2.0,79.0,66.0,75000.0,PH de 3 ambientes con patio en venta - Barracas - Tacuari 1900
14200,-34.55205,-58.4509131,Belgrano,Casa,5.0,4.0,453.0,325.0,850000.0,Casa - Belgrano
14201,-34.5593183,-58.4454754,Belgrano,Departamento,3.0,2.0,65.0,60.0,180000.0,excelente departamento
14202,-34.5603444,-58.4720967,Belgrano,Departamento,2.0,1.0,42.0,39.0,89900.0,Departamento - Belgrano
14203,-34.5574462,-58.4620323,Belgrano,Departamento,2.0,1.0,50.0,48.0,119900.0,Departamento - Belgrano
14204,-34.5610536,-58.4600307,Belgrano,Departamento,2.0,1.0,47.0,47.0,134900.0,Departamento - Belgrano
14205,-34.5677445,-58.4558046,Belgrano,Departamento,4.0,3.0,188.0,141.0,405000.0,Departamento - Belgrano
14206,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,3.0,2.0,97.0,92.0,420000.0,Departamento - Belgrano
14207,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,4.0,3.0,68.0,64.0,185000.0,Departamento - Belgrano
14208,-34.5621998027,-58.4473873137,Belgrano,Departamento,5.0,4.0,170.0,150.0,450000.0,Departamento - Belgrano
14209,-34.5569151,-58.4460139,Belgrano,Departamento,3.0,2.0,71.0,55.0,260000.0,Departamento - Belgrano
14210,-34.5596996,-58.4576852,Belgrano,Departamento,3.0,2.0,69.0,69.0,169000.0,Departamento - Belgrano C
14211,-34.5679119,-58.4525242,Belgrano,Departamento,4.0,3.0,194.92803278129875,140.0,340000.0,Departamento - Belgrano C
14212,-34.5674374,-58.4728136,Belgrano,Departamento,2.0,1.0,43.0,38.0,115000.0,Departamento - Belgrano R
14213,-34.5648674,-58.4657828,Belgrano,Departamento,4.0,3.0,73.0,73.0,215000.0,Departamento - Belgrano R
14214,-34.568957917,-58.4557341516,Belgrano,Departamento,2.0,1.0,45.0,45.0,135000.0,Dos ambientes en Belgrano
14215,-34.5694182,-58.4668376,Belgrano,Departamento,1.0,1.0,35.0,32.0,79000.0,Venta monoambiente con amenities
14216,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,4.0,3.0,104.0,80.0,240000.0,Departamento - Belgrano Barrancas
14217,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,4.0,3.0,104.0,80.0,240000.0,Departamento - Belgrano Barrancas
14218,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,1.0,1.0,42.0,39.0,87000.0,EXCELENTE MONO. EN BELGRANO - A ESTRENAR
14219,-34.5538002,-58.4579363,Belgrano,Departamento,2.0,1.0,53.0,49.0,134000.0,VENTA DEPARTAMENTO 2 AMBIENTES BELGRANO.
14220,-34.5612854,-58.4661442,Belgrano,Departamento,2.0,1.0,41.0,38.0,118000.0,VENTA DEPARTAMENTO 2 AMBIENTES - BELGRANO
14221,-34.5650795,-58.4641898,Belgrano,Departamento,2.0,1.0,48.0,37.0,120000.0,Loft de dos ambientes con balcón y patio!
14222,-34.5736262,-58.4385378,Belgrano,Departamento,4.0,2.0,92.0,71.0,230000.0,Departamento en Venta  - Palermo / Belgrano
14223,-34.56657,-58.46893,Belgrano,Departamento,4.0,3.0,57.0,57.0,110000.0,VENTA DEPTO 4 AMB BELGRANO R APTO PROFESIONAL
14224,-34.5582798,-58.4585193,Belgrano,Departamento,6.0,4.0,167.0,137.0,265000.0,Departamento en 2 pisos a remodelar (3 deptos)
14225,-34.558517,-58.4465195,Belgrano,Departamento,1.0,1.0,85.0,74.0,243000.0,Oficina: Gran monoambiente a estrenar de 85 m2
14226,-34.543387,-58.461902,Belgrano,Departamento,2.0,1.0,50.0,47.0,169500.0,Venta Departamento 2 Ambientes Belgrano Nuñez
14227,-34.552839,-58.4554398,Belgrano,Departamento,3.0,2.0,71.0,66.0,220000.0,Venta Depto 3 amb + Cochera + Amenities Belgrano
14228,-34.5627766387,-58.4609422088,Belgrano,Departamento,4.0,3.0,107.0,101.0,340000.0,Venta Depto 4 Amb. Balcón aterrazado. 2 cocheras
14229,-34.5691215,-58.4426435,Belgrano,Departamento,5.0,3.0,185.0,169.0,550000.0,Departamento en Venta en Belgrano 5 amb 2 cocheras
14230,-34.567258,-58.4544909,Belgrano,Departamento,3.0,2.0,50.0,50.0,129000.0,Venta departamento 3 ambientes - Belgrano - Cochera opcional
14231,-34.558517,-58.4465195,Belgrano,Departamento,1.0,1.0,72.0,60.0,207000.0,Venta a estrenar: Hermoso monoambiente · Oficina o vivienda!
14232,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,4.0,2.0,153.0,146.0,420000.0,Excelente Piso de Categoría  de 153 m en lo mejor de Belgrano!!
14233,-34.558517,-58.4465195,Belgrano,Departamento,1.0,1.0,160.0,135.0,450000.0,Entrega inmediata! Hermosa oficina de 160m2 sobre Av. Libertador!
14234,-34.5608347,-58.4617729,Belgrano,Departamento,1.0,1.0,45.0,42.0,120000.0,"Oportunidad en Belgrano, amplio monoambiente con balcón y amenities"
14235,-34.5722889,-58.4427017,Belgrano,Departamento,2.0,1.0,45.0,41.0,110000.0,AMPLIO 2 AMBIENTES EN VENTA EXCELENTE UBICACION EN COLEGIALES - BELGRANO
14236,-34.5645877,-58.458838,Belgrano,Departamento,3.0,2.0,140.0,46.0,150000.0,VENTA DEPARTAMENTO DE 3 AMBIENTES CHICO CON GRAN BALCON Y TERRAZA BELGRANO
14237,-34.5671649,-58.4328641,Belgrano,Departamento,2.0,1.0,55.0,52.0,170000.0,"2 amb. espectacular, super moderno y luminoso! Piso Alto - Posibilidad de Cochera"
14238,-34.5602451,-58.4459405,Belgrano,Departamento,2.0,1.0,45.0,40.0,195000.0,"Torre de categoría piso 11, vista, c/ cochera,seguridad, gym y piscina - Belgrano"
14239,-34.5674374,-58.4728136,Belgrano,Departamento,2.0,1.0,38.0,38.0,110000.0,Departamento en Venta 2 ambientes . Piso alto. Vista Abierta. Todo Luz. Belgrano R.
14240,-34.563052,-58.4462053,Belgrano,Departamento,4.0,3.0,171.0,171.0,930000.0,Venta Departamento Belgrano Torre Belvedere  AISENSON 3 suites 3 coch Pileta cubierta
14241,-34.6139839,-58.3914848,Belgrano,Departamento,6.0,4.0,390.0,390.0,1290000.0,"RETASADO TORRE AZUL!!!! PISO muy importante de gran categoría, reciclado a full  USD 1.290.000"
